layer,topic-id,topic-code,topic-name,lesson-path,source-path
75,3693,PS1.12.3.2,Determining Properties of Objects Described as Functions of Displacement,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.2. Determining Properties of Objects Described as Functions of Displacement.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.2. Determining Properties of Objects Described as Functions of Displacement
75,1712,PS1.12.3.3,Falling Body Problems With Linear Drag,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.3. Falling Body Problems With Linear Drag.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.3. Falling Body Problems With Linear Drag
76,6693,PS1.12.3.4,Falling Body Problems With Quadratic Drag,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.4. Falling Body Problems With Quadratic Drag.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.4. Falling Body Problems With Quadratic Drag
44,6364,PS1.12.3.5,Newton's Law of Universal Gravitation,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.5. Newton's Law of Universal Gravitation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.5. Newton's Law of Universal Gravitation
75,6699,PS1.12.3.6,Modeling Escape Velocity With First-Order ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.6. Modeling Escape Velocity With First-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.6. Modeling Escape Velocity With First-Order ODEs
77,1788,PS1.12.3.7,Modeling RL Circuits With First-Order ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.7. Modeling RL Circuits With First-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.7. Modeling RL Circuits With First-Order ODEs
78,6701,PS1.12.3.8,Modeling RC Circuits With First-Order ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.8. Modeling RC Circuits With First-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.8. Modeling RC Circuits With First-Order ODEs
65,650,PS1.13.1.1,Differential Operators,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.1. Differential Operators.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.1. Differential Operators
67,6707,PS1.13.1.2,Linear Differential Operators,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.2. Linear Differential Operators.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.2. Linear Differential Operators
73,2548,PS1.13.1.3,Introduction to Second-Order Linear ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.3. Introduction to Second-Order Linear ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.3. Introduction to Second-Order Linear ODEs
74,2549,PS1.13.1.4,The Superposition Principle,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.4. The Superposition Principle.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.4. The Superposition Principle
74,1925,PS1.13.1.5,Reduction of Order,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.5. Reduction of Order.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.5. Reduction of Order
74,2547,PS1.13.1.6,Linear Independence of Solutions to Homogeneous ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.6. Linear Independence of Solutions to Homogeneous ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.6. Linear Independence of Solutions to Homogeneous ODEs
75,2740,PS1.13.1.7,General Solutions of Linear ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.7. General Solutions of Linear ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.7. General Solutions of Linear ODEs
75,6367,PS1.13.1.8,Abel's Identity,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.8. Abel's Identity.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.8. Abel's Identity
76,614,PS1.13.2.1,Second-Order Homogeneous ODEs: Characteristic Equations With Distinct Real Roots,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.1. Second-Order Homogeneous ODEs- Characteristic Equations With Distinct Real Roots.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.1. Second-Order Homogeneous ODEs- Characteristic Equations With Distinct Real Roots
77,879,PS1.13.2.2,Second-Order Homogeneous ODEs: Characteristic Equations With Repeated Roots,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.2. Second-Order Homogeneous ODEs- Characteristic Equations With Repeated Roots.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.2. Second-Order Homogeneous ODEs- Characteristic Equations With Repeated Roots
77,880,PS1.13.2.3,Second-Order Homogeneous ODEs: Characteristic Equations With Complex Roots,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.3. Second-Order Homogeneous ODEs- Characteristic Equations With Complex Roots.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.3. Second-Order Homogeneous ODEs- Characteristic Equations With Complex Roots
78,2741,PS1.13.2.4,Second-Order Homogeneous Initial Value Problems,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.4. Second-Order Homogeneous Initial Value Problems.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.4. Second-Order Homogeneous Initial Value Problems
79,881,PS1.13.2.5,Second-Order Inhomogeneous ODEs With Polynomial Forcing,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.5. Second-Order Inhomogeneous ODEs With Polynomial Forcing.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.5. Second-Order Inhomogeneous ODEs With Polynomial Forcing
79,882,PS1.13.2.6,Second-Order Inhomogeneous ODEs With Exponential Forcing,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.6. Second-Order Inhomogeneous ODEs With Exponential Forcing.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.6. Second-Order Inhomogeneous ODEs With Exponential Forcing
79,883,PS1.13.2.7,Second-Order Inhomogeneous ODEs With Sinusoidal Forcing,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.7. Second-Order Inhomogeneous ODEs With Sinusoidal Forcing.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.7. Second-Order Inhomogeneous ODEs With Sinusoidal Forcing
78,2524,PS1.13.3.1,Simple Harmonic Oscillators,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Lessons/13.3.1. Simple Harmonic Oscillators.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Source/13.3.1. Simple Harmonic Oscillators
79,2525,PS1.13.3.2,Damped Oscillators,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Lessons/13.3.2. Damped Oscillators.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Source/13.3.2. Damped Oscillators
80,2526,PS1.13.3.3,Forced Oscillators,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Lessons/13.3.3. Forced Oscillators.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Source/13.3.3. Forced Oscillators
81,6720,PS1.13.3.4,Resonance in Vibrating Systems,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Lessons/13.3.4. Resonance in Vibrating Systems.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Source/13.3.4. Resonance in Vibrating Systems
80,1845,PS1.13.3.5,Modeling Capacitor Charge in RCL Circuits With Second-Order ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Lessons/13.3.5. Modeling Capacitor Charge in RCL Circuits With Second-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Source/13.3.5. Modeling Capacitor Charge in RCL Circuits With Second-Order ODEs
81,6726,PS1.13.3.6,Modeling Current in RCL Circuits With Second-Order ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Lessons/13.3.6. Modeling Current in RCL Circuits With Second-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.3. Modeling With Second-Order ODEs/Source/13.3.6. Modeling Current in RCL Circuits With Second-Order ODEs
77,2973,PS1.13.4.1,Variation of Parameters for First-Order Linear ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.4. Variation of Parameters/Lessons/13.4.1. Variation of Parameters for First-Order Linear ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.4. Variation of Parameters/Source/13.4.1. Variation of Parameters for First-Order Linear ODEs
78,2527,PS1.13.4.2,Variation of Parameters for Second-Order ODEs,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.4. Variation of Parameters/Lessons/13.4.2. Variation of Parameters for Second-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.4. Variation of Parameters/Source/13.4.2. Variation of Parameters for Second-Order ODEs
79,6704,PS1.13.4.3,Solving Second-Order ODEs Using Variation of Parameters,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.4. Variation of Parameters/Lessons/13.4.3. Solving Second-Order ODEs Using Variation of Parameters.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.4. Variation of Parameters/Source/13.4.3. Solving Second-Order ODEs Using Variation of Parameters
68,2094,PS2.1.1.1,The Dot Product in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Lessons/1.1.1. The Dot Product in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Source/1.1.1. The Dot Product in N-Dimensional Euclidean Space
69,2095,PS2.1.1.2,The Norm of a Vector in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Lessons/1.1.2. The Norm of a Vector in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Source/1.1.2. The Norm of a Vector in N-Dimensional Euclidean Space
73,2096,PS2.1.1.3,Inner Product Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Lessons/1.1.3. Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Source/1.1.3. Inner Product Spaces
74,2097,PS2.1.1.4,The Inner Product in Vector Spaces Over the Complex Numbers,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Lessons/1.1.4. The Inner Product in Vector Spaces Over the Complex Numbers.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Source/1.1.4. The Inner Product in Vector Spaces Over the Complex Numbers
74,2098,PS2.1.1.5,The Norm of a Vector in Inner Product Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Lessons/1.1.5. The Norm of a Vector in Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Source/1.1.5. The Norm of a Vector in Inner Product Spaces
70,2099,PS2.1.2.1,Orthogonal Vectors in Euclidean Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.1. Orthogonal Vectors in Euclidean Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.1. Orthogonal Vectors in Euclidean Spaces
74,2100,PS2.1.2.2,Orthogonal Vectors in Inner Product Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.2. Orthogonal Vectors in Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.2. Orthogonal Vectors in Inner Product Spaces
70,2101,PS2.1.2.3,The Cauchy-Schwarz Inequality and the Angle Between Two Vectors,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.3. The Cauchy-Schwarz Inequality and the Angle Between Two Vectors.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.3. The Cauchy-Schwarz Inequality and the Angle Between Two Vectors
71,2153,PS2.1.2.4,The Pythagorean Theorem and the Triangle Inequality,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.4. The Pythagorean Theorem and the Triangle Inequality.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.4. The Pythagorean Theorem and the Triangle Inequality
71,2102,PS2.1.2.5,Orthogonal Complements,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.5. Orthogonal Complements.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.5. Orthogonal Complements
72,2103,PS2.1.2.6,Orthogonal Sets in Euclidean Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.6. Orthogonal Sets in Euclidean Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.6. Orthogonal Sets in Euclidean Spaces
75,2104,PS2.1.2.7,Orthogonal Sets in Inner Product Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.7. Orthogonal Sets in Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.7. Orthogonal Sets in Inner Product Spaces
77,2105,PS2.1.2.8,Orthogonal Matrices,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.8. Orthogonal Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.8. Orthogonal Matrices
78,4319,PS2.1.2.9,Orthogonal Linear Transformations,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.9. Orthogonal Linear Transformations.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.9. Orthogonal Linear Transformations
79,2200,PS2.1.2.10,The Four Fundamental Subspaces of a Matrix,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.10. The Four Fundamental Subspaces of a Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.10. The Four Fundamental Subspaces of a Matrix
72,2122,PS2.1.3.1,Projecting Vectors Onto One-Dimensional Subspaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.1. Projecting Vectors Onto One-Dimensional Subspaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.1. Projecting Vectors Onto One-Dimensional Subspaces
73,2825,PS2.1.3.2,The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis
74,2123,PS2.1.3.3,Projecting Vectors Onto Subspaces in Euclidean Spaces (Orthogonal Bases),vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.3. Projecting Vectors Onto Subspaces in Euclidean Spaces (Orthogonal Bases).md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.3. Projecting Vectors Onto Subspaces in Euclidean Spaces (Orthogonal Bases)
75,2124,PS2.1.3.4,Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases),vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.4. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases).md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.4. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)
76,3818,PS2.1.3.5,Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases): Applications,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications
77,2125,PS2.1.3.6,"Projection Matrices, Linear Transformations and Their Properties","vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.6. Projection Matrices, Linear Transformations and Their Properties.md","vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.6. Projection Matrices, Linear Transformations and Their Properties"
75,2126,PS2.1.3.7,Projecting Vectors Onto Subspaces in Inner Product Spaces,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.7. Projecting Vectors Onto Subspaces in Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.7. Projecting Vectors Onto Subspaces in Inner Product Spaces
73,2127,PS2.1.4.1,The Gram-Schmidt Process for Two Vectors,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.1. The Gram-Schmidt Process for Two Vectors.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Source/1.4.1. The Gram-Schmidt Process for Two Vectors
75,2128,PS2.1.4.2,The Gram-Schmidt Process in the General Case,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.2. The Gram-Schmidt Process in the General Case.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Source/1.4.2. The Gram-Schmidt Process in the General Case
79,2129,PS2.1.4.3,QR Factorization,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.3. QR Factorization.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Source/1.4.3. QR Factorization
79,3335,PS2.2.1.1,Diagonalization of 2x2 Symmetric Matrices,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Lessons/2.1.1. Diagonalization of 2x2 Symmetric Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Source/2.1.1. Diagonalization of 2x2 Symmetric Matrices
80,3119,PS2.2.1.2,Diagonalization of 3x3 Symmetric Matrices,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Lessons/2.1.2. Diagonalization of 3x3 Symmetric Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Source/2.1.2. Diagonalization of 3x3 Symmetric Matrices
81,3120,PS2.2.1.3,The Spectral Theorem,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Lessons/2.1.3. The Spectral Theorem.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.1. Diagonalization of Symmetric Matrices/Source/2.1.3. The Spectral Theorem
65,3121,PS2.2.2.1,Bilinear Forms,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.1. Bilinear Forms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.1. Bilinear Forms
77,3123,PS2.2.2.2,Quadratic Forms,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.2. Quadratic Forms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.2. Quadratic Forms
78,3122,PS2.2.2.3,Change of Variables in Quadratic Forms,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.3. Change of Variables in Quadratic Forms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.3. Change of Variables in Quadratic Forms
78,3127,PS2.2.2.4,Positive-Definite and Negative-Definite Quadratic Forms,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.4. Positive-Definite and Negative-Definite Quadratic Forms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.4. Positive-Definite and Negative-Definite Quadratic Forms
78,3171,PS2.2.2.5,Constrained Optimization of Quadratic Forms,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Lessons/2.2.5. Constrained Optimization of Quadratic Forms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/2. Quadratic Forms/2.2. Quadratic Forms/Source/2.2.5. Constrained Optimization of Quadratic Forms
